"date","program_type","vacancies_per_day","beds_per_day","vacant_per_day"
"2020-11-03T00:00:00.000","Crisis Shelters","71","258","0.28"
"2020-11-03T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-03T00:00:00.000","Transitional Independent Living (TIL)","106","494","0.21"
"2020-11-04T00:00:00.000","Crisis Shelters","76","258","0.29"
"2020-11-04T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-04T00:00:00.000","Transitional Independent Living (TIL)","104","494","0.21"
"2020-11-05T00:00:00.000","Crisis Shelters","79","258","0.31"
"2020-11-05T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-05T00:00:00.000","Transitional Independent Living (TIL)","98","494","0.2"
"2020-11-06T00:00:00.000","Crisis Shelters","73","258","0.28"
"2020-11-06T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-06T00:00:00.000","Transitional Independent Living (TIL)","101","494","0.2"
"2020-11-07T00:00:00.000","Crisis Shelters","78","258","0.3"
"2020-11-07T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-07T00:00:00.000","Transitional Independent Living (TIL)","102","494","0.21"
"2020-11-08T00:00:00.000","Crisis Shelters","74","258","0.29"
"2020-11-08T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-08T00:00:00.000","Transitional Independent Living (TIL)","104","494","0.21"
"2020-11-09T00:00:00.000","Crisis Shelters","72","258","0.28"
"2020-11-09T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-09T00:00:00.000","Transitional Independent Living (TIL)","106","494","0.21"
"2020-11-10T00:00:00.000","Crisis Shelters","72","258","0.28"
"2020-11-10T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-10T00:00:00.000","Transitional Independent Living (TIL)","106","494","0.21"
"2020-11-11T00:00:00.000","Crisis Shelters","78","258","0.3"
"2020-11-11T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-11T00:00:00.000","Transitional Independent Living (TIL)","105","494","0.21"
"2020-11-12T00:00:00.000","Crisis Shelters","76","258","0.29"
"2020-11-12T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-12T00:00:00.000","Transitional Independent Living (TIL)","105","494","0.21"
"2020-11-13T00:00:00.000","Crisis Shelters","75","258","0.29"
"2020-11-13T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-13T00:00:00.000","Transitional Independent Living (TIL)","107","494","0.22"
"2020-11-14T00:00:00.000","Crisis Shelters","68","258","0.26"
"2020-11-14T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-11-14T00:00:00.000","Transitional Independent Living (TIL)","108","494","0.22"
"2020-11-15T00:00:00.000","Crisis Shelters","70","258","0.27"
"2020-11-15T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-11-15T00:00:00.000","Transitional Independent Living (TIL)","110","494","0.22"
"2020-11-16T00:00:00.000","Crisis Shelters","70","258","0.27"
"2020-11-16T00:00:00.000","Transitional Independent Living (HYA)","2","25","0.08"
"2020-11-16T00:00:00.000","Transitional Independent Living (TIL)","111","494","0.22"
"2020-11-17T00:00:00.000","Crisis Shelters","66","258","0.26"
"2020-11-17T00:00:00.000","Transitional Independent Living (HYA)","2","25","0.08"
"2020-11-17T00:00:00.000","Transitional Independent Living (TIL)","107","494","0.22"
"2020-11-18T00:00:00.000","Crisis Shelters","67","258","0.26"
"2020-11-18T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-11-18T00:00:00.000","Transitional Independent Living (TIL)","103","494","0.21"
"2020-11-19T00:00:00.000","Crisis Shelters","70","258","0.27"
"2020-11-19T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-19T00:00:00.000","Transitional Independent Living (TIL)","104","494","0.21"
"2020-11-20T00:00:00.000","Crisis Shelters","70","258","0.27"
"2020-11-20T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-20T00:00:00.000","Transitional Independent Living (TIL)","101","494","0.2"
"2020-11-21T00:00:00.000","Crisis Shelters","74","258","0.29"
"2020-11-21T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-21T00:00:00.000","Transitional Independent Living (TIL)","101","494","0.2"
"2020-11-22T00:00:00.000","Crisis Shelters","78","258","0.3"
"2020-11-22T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-22T00:00:00.000","Transitional Independent Living (TIL)","100","494","0.2"
"2020-11-23T00:00:00.000","Crisis Shelters","77","258","0.3"
"2020-11-23T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-23T00:00:00.000","Transitional Independent Living (TIL)","102","494","0.21"
"2020-11-24T00:00:00.000","Crisis Shelters","72","258","0.28"
"2020-11-24T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-24T00:00:00.000","Transitional Independent Living (TIL)","100","494","0.2"
"2020-11-25T00:00:00.000","Crisis Shelters","75","258","0.29"
"2020-11-25T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-25T00:00:00.000","Transitional Independent Living (TIL)","99","494","0.2"
"2020-11-26T00:00:00.000","Crisis Shelters","78","258","0.3"
"2020-11-26T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-26T00:00:00.000","Transitional Independent Living (TIL)","99","494","0.2"
"2020-11-27T00:00:00.000","Crisis Shelters","78","258","0.3"
"2020-11-27T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-27T00:00:00.000","Transitional Independent Living (TIL)","101","494","0.2"
"2020-11-28T00:00:00.000","Crisis Shelters","79","258","0.31"
"2020-11-28T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-28T00:00:00.000","Transitional Independent Living (TIL)","102","494","0.21"
"2020-11-29T00:00:00.000","Crisis Shelters","75","258","0.29"
"2020-11-29T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-29T00:00:00.000","Transitional Independent Living (TIL)","105","494","0.21"
"2020-11-30T00:00:00.000","Crisis Shelters","78","258","0.3"
"2020-11-30T00:00:00.000","Transitional Independent Living (HYA)","0","25","0"
"2020-11-30T00:00:00.000","Transitional Independent Living (TIL)","105","494","0.21"
"2020-12-01T00:00:00.000","Crisis Shelters","72","258","0.28"
"2020-12-01T00:00:00.000","Transitional Independent Living (HYA)","2","25","0.08"
"2020-12-01T00:00:00.000","Transitional Independent Living (TIL)","105","494","0.21"
"2020-12-02T00:00:00.000","Crisis Shelters","69","258","0.27"
"2020-12-02T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-02T00:00:00.000","Transitional Independent Living (TIL)","105","494","0.21"
"2020-12-03T00:00:00.000","Crisis Shelters","70","258","0.27"
"2020-12-03T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-03T00:00:00.000","Transitional Independent Living (TIL)","103","494","0.21"
"2020-12-04T00:00:00.000","Crisis Shelters","74","258","0.29"
"2020-12-04T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-04T00:00:00.000","Transitional Independent Living (TIL)","99","494","0.2"
"2020-12-05T00:00:00.000","Crisis Shelters","74","258","0.29"
"2020-12-05T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-05T00:00:00.000","Transitional Independent Living (TIL)","96","494","0.19"
"2020-12-06T00:00:00.000","Crisis Shelters","72","258","0.28"
"2020-12-06T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-06T00:00:00.000","Transitional Independent Living (TIL)","96","494","0.19"
"2020-12-07T00:00:00.000","Crisis Shelters","67","258","0.26"
"2020-12-07T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-07T00:00:00.000","Transitional Independent Living (TIL)","98","494","0.2"
"2020-12-08T00:00:00.000","Crisis Shelters","72","258","0.28"
"2020-12-08T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-08T00:00:00.000","Transitional Independent Living (TIL)","95","494","0.19"
"2020-12-09T00:00:00.000","Crisis Shelters","74","258","0.29"
"2020-12-09T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-09T00:00:00.000","Transitional Independent Living (TIL)","95","494","0.19"
"2020-12-10T00:00:00.000","Crisis Shelters","77","258","0.3"
"2020-12-10T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-10T00:00:00.000","Transitional Independent Living (TIL)","94","494","0.19"
"2020-12-11T00:00:00.000","Crisis Shelters","79","258","0.31"
"2020-12-11T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-11T00:00:00.000","Transitional Independent Living (TIL)","97","494","0.2"
"2020-12-12T00:00:00.000","Crisis Shelters","76","258","0.29"
"2020-12-12T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-12T00:00:00.000","Transitional Independent Living (TIL)","98","494","0.2"
"2020-12-13T00:00:00.000","Crisis Shelters","78","258","0.3"
"2020-12-13T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-13T00:00:00.000","Transitional Independent Living (TIL)","98","494","0.2"
"2020-12-14T00:00:00.000","Crisis Shelters","78","258","0.3"
"2020-12-14T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-14T00:00:00.000","Transitional Independent Living (TIL)","96","494","0.19"
"2020-12-15T00:00:00.000","Crisis Shelters","72","258","0.28"
"2020-12-15T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-15T00:00:00.000","Transitional Independent Living (TIL)","98","494","0.2"
"2020-12-16T00:00:00.000","Crisis Shelters","66","258","0.26"
"2020-12-16T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-16T00:00:00.000","Transitional Independent Living (TIL)","98","494","0.2"
"2020-12-17T00:00:00.000","Crisis Shelters","72","258","0.28"
"2020-12-17T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-17T00:00:00.000","Transitional Independent Living (TIL)","100","494","0.2"
"2020-12-18T00:00:00.000","Crisis Shelters","72","258","0.28"
"2020-12-18T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-18T00:00:00.000","Transitional Independent Living (TIL)","101","494","0.2"
"2020-12-19T00:00:00.000","Crisis Shelters","71","258","0.28"
"2020-12-19T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-19T00:00:00.000","Transitional Independent Living (TIL)","101","494","0.2"
"2020-12-20T00:00:00.000","Crisis Shelters","75","258","0.29"
"2020-12-20T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-20T00:00:00.000","Transitional Independent Living (TIL)","102","494","0.21"
"2020-12-21T00:00:00.000","Crisis Shelters","74","258","0.29"
"2020-12-21T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-21T00:00:00.000","Transitional Independent Living (TIL)","103","494","0.21"
"2020-12-22T00:00:00.000","Crisis Shelters","71","258","0.28"
"2020-12-22T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-22T00:00:00.000","Transitional Independent Living (TIL)","101","494","0.2"
"2020-12-23T00:00:00.000","Crisis Shelters","75","258","0.29"
"2020-12-23T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-23T00:00:00.000","Transitional Independent Living (TIL)","102","494","0.21"
"2020-12-24T00:00:00.000","Crisis Shelters","77","258","0.3"
"2020-12-24T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-24T00:00:00.000","Transitional Independent Living (TIL)","102","494","0.21"
"2020-12-25T00:00:00.000","Crisis Shelters","74","258","0.29"
"2020-12-25T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-25T00:00:00.000","Transitional Independent Living (TIL)","102","494","0.21"
"2020-12-26T00:00:00.000","Crisis Shelters","73","258","0.28"
"2020-12-26T00:00:00.000","Transitional Independent Living (HYA)","1","25","0.04"
"2020-12-26T00:00:00.000","Transitional Independent Living (TIL)","104","494","0.21"
"2020-12-27T00:00:00.000","Crisis Shelters","78","258","0.3"
"2020-12-27T00:00:00.000","Transitional Independent Living (HYA)","2","25","0.08"
"2020-12-27T00:00:00.000","Transitional Independent Living (TIL)","104","494","0.21"
"2020-12-28T00:00:00.000","Crisis Shelters","76","258","0.29"
"2020-12-28T00:00:00.000","Transitional Independent Living (HYA)","3","25","0.12"
"2020-12-28T00:00:00.000","Transitional Independent Living (TIL)","106","494","0.21"
"2020-12-29T00:00:00.000","Crisis Shelters","76","258","0.29"
"2020-12-29T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2020-12-29T00:00:00.000","Transitional Independent Living (TIL)","104","494","0.21"
"2020-12-30T00:00:00.000","Crisis Shelters","74","258","0.29"
"2020-12-30T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2020-12-30T00:00:00.000","Transitional Independent Living (TIL)","103","494","0.21"
"2020-12-31T00:00:00.000","Crisis Shelters","70","258","0.27"
"2020-12-31T00:00:00.000","Crisis Shelters (HYA)","15","15","1"
"2020-12-31T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2020-12-31T00:00:00.000","Transitional Independent Living (TIL)","99","494","0.2"
"2021-01-01T00:00:00.000","Crisis Shelters","69","258","0.27"
"2021-01-01T00:00:00.000","Crisis Shelters (HYA)","15","15","1"
"2021-01-01T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2021-01-01T00:00:00.000","Transitional Independent Living (TIL)","103","494","0.21"
"2021-01-02T00:00:00.000","Crisis Shelters","67","258","0.26"
"2021-01-02T00:00:00.000","Crisis Shelters (HYA)","14","15","0.93"
"2021-01-02T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2021-01-02T00:00:00.000","Transitional Independent Living (TIL)","106","494","0.21"
"2021-01-03T00:00:00.000","Crisis Shelters","68","258","0.26"
"2021-01-03T00:00:00.000","Crisis Shelters (HYA)","9","15","0.6"
"2021-01-03T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2021-01-03T00:00:00.000","Transitional Independent Living (TIL)","110","494","0.22"
"2021-01-04T00:00:00.000","Crisis Shelters","69","258","0.27"
"2021-01-04T00:00:00.000","Crisis Shelters (HYA)","7","15","0.47"
"2021-01-04T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2021-01-04T00:00:00.000","Transitional Independent Living (TIL)","107","494","0.22"
"2021-01-05T00:00:00.000","Crisis Shelters","73","258","0.28"
"2021-01-05T00:00:00.000","Crisis Shelters (HYA)","7","15","0.47"
"2021-01-05T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2021-01-05T00:00:00.000","Transitional Independent Living (TIL)","105","494","0.21"
"2021-01-06T00:00:00.000","Crisis Shelters","68","258","0.26"
"2021-01-06T00:00:00.000","Crisis Shelters (HYA)","6","15","0.4"
"2021-01-06T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2021-01-06T00:00:00.000","Transitional Independent Living (TIL)","108","494","0.22"
"2021-01-07T00:00:00.000","Crisis Shelters","69","258","0.27"
"2021-01-07T00:00:00.000","Crisis Shelters (HYA)","6","15","0.4"
"2021-01-07T00:00:00.000","Transitional Independent Living (HYA)","4","25","0.16"
"2021-01-07T00:00:00.000","Transitional Independent Living (TIL)","111","494","0.22"
"2021-01-08T00:00:00.000","Crisis Shelters","68","258","0.26"
"2021-01-08T00:00:00.000","Crisis Shelters (HYA)","6","15","0.4"
"2021-01-08T00:00:00.000","Transitional Independent Living (HYA)","3","25","0.12"
"2021-01-08T00:00:00.000","Transitional Independent Living (TIL)","117","494","0.24"
"2021-01-09T00:00:00.000","Crisis Shelters","75","258","0.29"
"2021-01-09T00:00:00.000","Crisis Shelters (HYA)","6","15","0.4"
"2021-01-09T00:00:00.000","Transitional Independent Living (HYA)","3","25","0.12"
"2021-01-09T00:00:00.000","Transitional Independent Living (TIL)","116","494","0.23"
"2021-01-10T00:00:00.000","Crisis Shelters","77","258","0.3"
"2021-01-10T00:00:00.000","Crisis Shelters (HYA)","6","15","0.4"
"2021-01-10T00:00:00.000","Transitional Independent Living (HYA)","3","25","0.12"
"2021-01-10T00:00:00.000","Transitional Independent Living (TIL)","118","494","0.24"
"2021-01-11T00:00:00.000","Crisis Shelters","87","258","0.34"
"2021-01-11T00:00:00.000","Crisis Shelters (HYA)","6","15","0.4"
"2021-01-11T00:00:00.000","Transitional Independent Living (HYA)","3","25","0.12"
"2021-01-11T00:00:00.000","Transitional Independent Living (TIL)","115","494","0.23"
"2021-01-12T00:00:00.000","Crisis Shelters","92","258","0.36"
"2021-01-12T00:00:00.000","Crisis Shelters (HYA)","6","15","0.4"
"2021-01-12T00:00:00.000","Transitional Independent Living (HYA)","3","25","0.12"
"2021-01-12T00:00:00.000","Transitional Independent Living (TIL)","115","494","0.23"
